-0.27475,0.0093911,0.73277,0,-0
-0.012183,3.8413e-05,0.68075,0,0
-0.16436,0.0018602,0.3863,0,-0
0.051585,0.00096174,0.064473,0,0
-0.19846,0.0016512,-0.49065,0,0
0.0046484,9.8916e-05,-2.0907,0,0
0.025342,6.864e-05,-1.0405,0,0
-0.01362,6.8647e-05,0.78061,-0,-0
0.11624,-2.6173e-05,-0.47522,0,-0
-0.20142,0.0056664,-4.2689,0,0
0.1945,0.0016357,0.56222,0,0
-0.033229,0.00023376,0.39545,-0,-0
0.042034,5.0598e-05,0.27344,0,-0
-0.077359,0.00038958,0.37243,-0,-0
0.12317,0.0043671,-3.3406,0,0
-0.12093,0.00019889,-0.56993,0,-0
0.10817,0.0083927,-3.4144,-0,0
-0.015544,0.00037068,-0.28847,0,-0
0.06937,0.00074608,0.53111,0,0
-0.388,0.031562,0.47605,0,-0
0.01142,0.00010146,-1.1147,0,-0
-0.01092,0.0023154,5.4558,-0,-0
-0.01728,9.4038e-05,-0.071406,-0,-0
0.070243,0.0045691,1.0285,-0,0
-0.13561,-7.5473e-05,-0.47318,0,0
-0.0040846,0.043274,4.4898,0,0
-0.013881,0.07465,0.70914,0,0
-0.01308,9.2336e-05,-0.13345,0,-0
-0.023246,0.00028858,0.75494,0,-0
-0.0090323,7.1661e-05,0.62963,0,-0
-0.0090323,0.17286,-0.63897,0,0
-0.009386,7.1344e-05,-0.6035,0,0
0.030096,0.00017888,0.73202,0,0
0.01742,-5.4254e-05,-0.45462,0,-0
0.018901,0.0001006,0.41876,0,-0
0.02384,0.0019982,-0.45465,-0,0
0.15126,0.0020875,5.7007,0,-0
0.19635,0.00944,-1.9031,0,0
-0.012512,-5.8526e-05,0.62244,0,0
0.015575,-7.0875e-05,-0.026735,0,-0
0.023375,-2.6227e-05,-1.0412,0,-0
0.047509,0.00058691,0.099638,0,0
0.30407,0.010684,0.36548,0,-0
0.15325,0.0055363,2.8997,0,0
-0.016909,7.8339e-05,-0.24257,0,-0
-0.015572,0.00033309,0.51005,0,0
0.016909,-6.0916e-05,0.24257,0,-0
0.013733,0.0021511,2.0427,-0,0
-0.019991,0.003331,2.7892,0,-0
0.030602,0.0047543,5.6351,0,0
-0.02687,0.0032004,-4.429,0,-0
0.027827,0.030151,-0.27921,0,-0
0.065362,0.056409,-1.0098,0,-0
0.013955,0.00014476,-0.23971,-0,0
0.064959,-3.3243e-05,0.61054,0,-0
-0.064959,0.0002515,-0.61054,0,-0
-0.0066188,0.00046154,2.2637,0,-0
-0.02834,0.012872,2.0375,0,-0
-0.032161,-7.2583e-05,-1.1278,0,0
-0.017162,0.0002143,0.16562,-0,-0
0.017162,0.00035112,0.16562,-0,0
0.043914,0.00054479,-2.3799,0,0
-0.060554,0.004224,-2.7523,0,-0
0.01015,0.00015053,0.23345,0,0
0.045047,0.00063823,0.83091,0,0
-0.045047,-0.00028031,0.83091,0,-0
0.1085,0.00014833,0.23346,0,-0
0.017165,0.00036968,0.025587,0,0
0.0049979,0.0001732,-5.6179,0,0
0.052837,-0.00018534,-0.0051883,0,0
0.087564,0.002956,5.8872,0,-0
-0.027157,9.9607e-05,-0.23496,0,-0
0.090979,0.0011711,4.6083,0,-0
0.016153,0.00019313,0.10685,0,0
-0.095749,0.0062365,2.4428,0,-0
0.051981,0.00033743,0.5121,0,0
0.13513,0.0083732,-4.7465,0,-0
0.08462,0.0059907,4.7452,-0,0
0.018217,0.00014139,-0.26838,0,-0
0.01887,0.00031709,-0.51979,0,0
-0.077136,0.0032481,2.3877,0,-0
-0.076586,0.00031447,-0.50006,0,-0
-0.01915,2.534e-05,-0.54517,0,-0
-0.025344,0.0003062,-0.20599,0,-0
0.012471,0.00012196,0.45949,0,0
0.082592,-0.00019955,0.2244,0,-0
-0.082592,0.00027481,-0.2244,0,-0
-0.023269,0.00029699,-0.30595,0,-0
0.14304,0.0044822,0.74617,0,0
-0.14221,0.004165,-0.74609,-0,-0
-0.034434,0.00037867,0.71499,0,-0
-0.0082576,-0.0091287,-1.8597,0,-0
-0.07614,0.011159,-5.603,-0,-0
0.05239,0.0063383,-5.3862,0,0
-0.14729,0.0094967,5.3855,0,-0
-0.10947,0.0040086,5.7247,0,-0
0.14702,-0.00023689,-0.58953,0,-0
-0.14702,0.001027,0.58953,-0,-0
-0.060928,0.0012847,5.2916,0,-0
0.085598,0.012342,4.463,-0,0
0.052913,3.7766e-05,0.44502,0,-0
-0.052913,0.00050512,-0.44502,0,-0
-0.027734,0.0077738,5.6878,0,-0
0.021619,0.00023411,0.74866,0,0
-0.02377,0.00036122,-0.021089,0,-0
-0.12824,-0.0010943,4.7527,0,0
-0.080149,0.0089121,-4.7538,0,-0
0.018936,-5.5696e-05,-0.16987,-0,0
-0.018936,9.1113e-05,-0.16987,-0,-0
0.017166,0.00014145,-0.77537,-0,0
0.057983,-0.0031557,3.1379,0,0
0.47867,0.0025798,-0.080678,0,0
0.011279,0.00019492,-0.37858,0,0
-0.095763,6.3009e-05,0.086358,0,0
-0.0095984,9.1837e-06,-0.71014,0,0
0.13086,0.0036104,2.4412,0,0
-0.037478,0.00057609,-0.11218,0,-0
0.010041,0.00011543,0.51878,-0,0
-0.002787,0.032189,5.3048,0,0
0.15458,0.0077602,-2.9615,0,0
0.1726,0.00042375,0.0049654,0,0
-0.011811,0.17338,0.62372,0,0
0.020115,0.11454,0.75775,0,-0
0.18693,0.0014665,4.2852,0,0
0.22566,7.07e-08,-0.8521,-0,0
0.04123,0.0058113,5.0124,0,0
-0.14036,0.008757,-5.0134,-0,-0
-0.017565,0.00011039,0.095365,0,0
-0.01962,6.6726e-05,-0.45827,0,0
0.011126,0.00021145,0.39,0,0
-0.011126,8.9631e-05,0.39,0,-0
-0.011185,0.00022455,0.47269,0,-0
-0.016561,0.00010576,-0.042693,0,0
0.016561,9.9151e-05,0.042693,0,0
-0.011259,0.003802,-2.4496,0,-0
0.015767,0.0001,-1.0071,0,0
0.016545,0.00034059,0.84399,0,0
0.02957,-0.00080345,-5.1891,-0,0
-0.094374,0.00035543,-0.50195,0,-0
-0.047178,0.00012866,-0.82708,0,-0
-0.10243,0.017177,-0.82716,0,0
-0.012754,0.00013022,-0.33512,0,-0
0.026927,-1.4251e-05,-0.48153,0,0
0.010395,4.0685e-05,0.28396,0,0
0.028753,0.00015642,0.54728,0,-0
0.053382,0.00021369,-0.48012,0,0
0.079518,0.0011598,3.0671,0,0
-0.060625,0.00046481,-0.26269,0,-0
0.029412,0.0023849,-4.5653,0,0
-0.053475,-0.0001316,2.8711,0,-0
0.0095864,0.00010918,0.46139,0,0
0.018798,0.001733,-4.965,0,0
0.048137,0.021113,2.6553,0,-0
0.070294,-0.00010123,2.2783,0,0
0.005503,0.0039381,4.6281,0,-0
-0.011714,6.0591e-05,-0.41368,-0,-0
-0.31598,-0.00054679,-0.41363,0,0
0.023651,0.00041726,-0.34899,0,0
0.11855,1.5743e-05,0.1414,0,-0
-0.047445,0.0020248,-2.6917,0,-0
-0.022913,0.00014532,0.5695,0,-0
-0.12508,0.0060442,-2.2715,0,0
-0.085288,0.0021501,-4.8572,-0,-0
0.013616,0.00018729,1.3294,0,0
-0.13635,-0.00017808,0.92173,0,-0
0.017132,-0.00061014,4.7477,0,0
-0.0043831,0.041083,4.7528,0,0
-0.12927,-0.0013506,2.6983,0,0
0.032786,0.00018067,0.52606,0,-0
0.0966,0.0050395,-5.2243,0,0
0.018532,-0.015337,-2.4078,0,0
-0.018721,0.00029181,3.5547,0,0
-0.020796,0.00031467,-0.0025666,0,-0
-0.18094,0.0071216,-1.0494,0,-0
-0.091654,0.01215,2.6469,0,-0
0.01165,8.7375e-05,-0.3807,0,-0
-0.018552,9.8642e-05,-0.24105,0,0
-0.10042,0.00019356,-0.61229,0,0
0.046242,-0.00013202,0.25886,0,-0
-0.019103,0.00098805,0.30913,0,0
-0.014412,0.003703,4.9712,-0,-0
0.29915,-0.0007116,0.14576,0,0
0.032261,0.014454,2.2072,0,-0
0.21142,0.0036617,-0.4814,0,0
-0.0094767,6.8774e-05,-0.76501,0,0
-0.061776,0.0010556,-0.18737,0,-0
-0.098305,0.0066503,5.4636,0,-0
-0.020077,9.7696e-05,-0.16227,0,0
-0.22105,0.00084355,-0.20666,-0,-0
-0.023872,0.00047393,0.52292,0,-0
-0.026709,9.4986e-05,0.50707,0,0
-0.032887,0.0060132,-1.8055,0,-0
0.019556,0.00016918,-0.25129,0,-0
-0.0092588,0.00069313,3.1381,0,0
-0.022009,0.00016742,-2.2554,-0,-0
0.094806,0.0078049,3.9924,0,0
-0.010157,0.0004438,-2.1653,0,-0
0.31557,0.0058303,-0.82533,0,0
0.014302,0.00072283,0.75152,0,0
0.012027,9.5934e-05,0.28291,0,-0
0.053094,-0.0039243,-2.7326,-0,0
0.080585,0.0005367,-2.9447,-0,0
-0.044104,0.0013799,-5.1444,0,-0
0.019399,-0.00012142,4.6092,0,-0
-0.020763,0.00023057,0.62906,-0,-0
0.010324,-5.0997e-05,-0.013609,0,0
-0.018524,0.0001519,0.22089,0,-0
0.076437,0.007015,-2.6846,0,0
0.017877,0.00019792,0.95759,0,-0
0.022302,0.0015888,2.2246,0,0
-0.05057,0.023511,-2.8015,0,0
0.02751,0.00039285,0.21143,0,0
0.027055,6.7073e-05,-0.070996,0,-0
-0.07456,0.00026376,0.12309,0,-0
-0.052273,-0.0010209,-5.6636,-0,-0
-0.26055,0.0013455,-0.12387,0,-0
-0.011546,0.00034252,0.89563,0,-0
0.1261,0.0047731,1.9769,-0,0
-0.030439,0.00012116,-2.1864,0,-0
-0.01333,2.1781e-05,0.4525,0,0
0.08846,0.0059224,-2.8653,0,0
0.010473,0.00066361,-0.14579,-0,0
-0.025158,6.0221e-05,-0.91803,0,-0
-0.026408,-1.9078e-05,-0.42172,0,0
-0.070159,0.0043203,2.3134,0,-0
0.085772,9.3815e-05,-0.25719,0,-0
-0.22591,0.0082802,0.21187,0,-0
-0.068479,0.0081739,-1.9736,0,-0
0.024453,0.0046882,-5.4887,-0,0
0.4338,0.0059,-0.4432,0,0
0.049039,-0.00044463,-5.1748,0,0
-0.014601,0.00019235,-0.43139,0,0
-0.048291,0.00017084,-0.47976,-0,-0
0.009827,0.0014309,2.6453,0,0
0.032336,0.00056279,3.1139,0,-0
-0.069371,0.0066017,3.1142,0,-0
-0.093619,-0.0016686,3.1127,0,-0
0.12586,5.1446e-05,-0.39596,-0,0
-0.025852,9.4948e-05,0.60024,0,-0
0.00842,0.00011482,-0.73378,-0,0
-0.010642,4.6458e-05,-0.42036,-0,-0
0.014302,4.0972e-05,-0.024078,0,0
-0.25067,0.001122,0.42018,0,-0
0.025138,0.00021874,0.49018,0,-0
-0.0050783,0.050941,-2.3888,0,0
0.18437,-0.00116,0.34829,0,-0
-0.31606,0.0037527,-0.3485,0,-0
-0.080752,0.001564,-0.86525,0,-0
-0.025995,0.00041158,0.10455,-0,-0
-0.019535,-2.9628e-05,0.054779,0,0
0.019535,2.4665e-05,-0.054779,0,0
0.076817,6.6564e-06,0.30127,0,-0
-0.041996,-0.00017608,-0.27135,0,-0
-0.076809,0.0055233,5.3983,-0,-0
-0.29502,-0.0030235,-0.27136,0,-0
0.0098878,0.0012714,-2.5747,0,0
0.065278,0.0017858,-2.4094,0,0
-0.019622,-4.4512e-05,0.023047,0,0
0.019622,0.00011968,0.023047,0,-0
-0.019578,-9.5868e-05,-0.046938,0,0
0.010537,0.033022,-0.36928,0,-0
-0.038681,0.0010863,-0.36917,0,-0
0.050241,-0.023982,-1.2806,0,0
0.013112,-0.00010544,-0.67104,0,-0
0.033715,0.0005224,-0.33861,0,-0
0.082012,0.0019981,0.89865,0,0
0.1198,-2.4017e-05,-0.80966,0,-0
0.050422,0.00045076,-0.34151,0,0
-0.050422,3.4197e-05,0.34151,0,0
-0.024742,0.00015473,-0.86439,0,-0
0.038456,3.1969e-05,0.42667,0,-0
-0.038456,-2.533e-05,0.42667,0,0
-0.017239,0.00018576,0.95804,0,-0
-0.012476,3.6596e-05,0.63881,0,0
-0.11942,0.0061712,2.9403,0,-0
-0.074156,0.00096107,-0.95729,0,-0
0.072028,0.0043083,-5.4866,0,0
-0.010714,0.0080135,5.4876,0,-0
0.14604,0.019734,-2.9303,0,0
-0.033435,-7.169e-05,4.9771,0,0
-0.039625,0.0046603,-4.9783,-0,-0
-0.10564,0.010834,2.8976,0,-0
0.013142,3.82e-05,0.15277,0,-0
-0.031864,0.00016816,-0.7878,-0,-0
-0.13849,0.00093242,0.21148,-0,-0
0.13849,0.00024795,-0.21148,0,-0
0.014966,0.00023343,-0.24543,0,0
0.025702,0.00035287,-0.28824,-0,0
0.012107,0.03561,4.7948,0,-0
0.0031694,0.018435,5.6323,0,-0
0.037617,0.0027317,-2.3707,0,0
-0.020419,8.6288e-05,-0.16217,0,0
-0.17682,0.064518,-4.0106,0,0
0.078248,0.0090678,2.0695,0,0
0.033413,0.00024706,0.18576,0,-0
-0.030779,0.0001254,-0.44516,0,-0
-0.13075,0.0020459,-0.80239,0,-0
-0.026994,0.0018992,5.5373,0,-0
0.32028,-0.0027964,0.64765,0,-0
-0.27623,0.014197,0.6473,-0,-0
0.022694,0.0055211,-5.3319,-0,0
-0.027594,0.0090226,5.3321,0,-0
0.10826,0.0029126,-0.1258,-0,0
0.23052,0.0058407,0.71856,0,-0
0.091621,0.0038568,-5.5103,0,0
0.01618,0.00027881,0.56611,-0,0
-0.01618,0.00022118,0.56611,-0,-0
-0.0090893,0.14103,-0.78564,0,0
0.011696,0.00052666,-0.62256,0,0
0.061313,0.0011773,0.69883,-0,0
-0.061313,0.000233,-0.69883,0,0
0.033099,0.00080826,-0.83185,0,0
-0.072116,0.00013678,-0.56635,0,-0
0.063087,0.0007395,-0.43925,0,0
-0.105,0.0036718,-0.43929,0,0
-0.034713,3.2027e-06,1.0416,0,0
0.048716,-0.00019674,-0.064134,0,-0
0.020317,0.00018751,-0.015527,0,0
0.14471,0.00010495,-0.48184,-0,0
-0.017805,0.00015525,-0.17,0,-0
-0.068835,0.0011299,0.17021,0,-0
0.1435,0.0097744,3.0856,-0,0
0.40136,-0.00038185,-0.65589,0,-0
0.08482,0.017995,2.4424,-0,0
0.0084114,0.00026623,-0.68363,0,0
-0.016238,0.00036472,-0.22882,0,-0
-0.026387,0.00029777,0.1694,0,-0
-0.27926,0.0012421,0.34618,0,-0
0.010274,4.9871e-05,-0.12573,0,-0
-0.090538,0.0020646,3.0843,0,-0
0.084784,0.0054375,-2.6168,0,0
0.10182,0.010947,2.0948,-0,0
-0.10421,0.0025614,0.13964,-0,-0
-0.15037,-0.00073835,0.26998,0,-0
0.02281,4.8432e-06,-0.15546,0,0
-0.0171,0.14997,1.7336,0,0
0.012439,0.0001406,0.22299,0,0
-0.012439,0.00055654,0.22299,0,-0
0.055166,0.00026731,0.56694,0,0
0.042932,0.00021634,0.658,0,-0
-0.042932,0.00019394,-0.658,-0,-0
-0.050779,0.0004219,-0.47324,-0,-0
-0.028536,9.6347e-05,0.39121,-0,-0
-0.1684,0.0015306,-1.0076,-0,-0
-0.4489,0.0074593,-0.39139,0,-0
-0.11202,-0.00010398,-0.73471,0,0
-0.043749,0.0028685,-2.8334,0,-0
0.036379,0.019518,-2.8338,0,-0
-0.13669,0.013284,-5.457,0,-0
-0.049651,0.0031911,-4.8428,0,-0
0.025397,0.00030094,-1.0549,0,0
0.037469,2.607e-05,-0.81516,0,-0
0.019773,-2.3169e-05,1.048,0,-0
-0.019773,6.6456e-05,1.048,0,0
0.04511,0.0027341,4.6643,0,0
-0.025651,0.071293,4.6769,0,0
-0.04404,0.00029049,-0.6887,0,-0
0.013754,0.00046615,4.159,-0,0
0.0086511,0.00025886,0.5908,0,0
0.07564,0.015674,2.4784,0,0
0.052636,0.01104,2.4793,0,-0
-0.17013,0.001239,2.4793,0,-0
0.026512,-2.5544e-06,0.74545,0,0
-0.16204,0.036061,1.4511,0,-0
-0.20512,0.004716,-1.9852,-0,-0
-0.10298,0.011784,-1.9837,-0,-0
0.12184,0.01406,-4.454,0,0
-0.13656,0.00067184,2.5947,0,0
-0.13843,0.0050643,-5.2277,0,-0
0.33224,0.0096222,0.46268,0,0
0.097831,0.00061804,-0.28852,0,0
0.04208,0.00016946,-1.1375,0,0
0.032596,-0.00036527,3.0169,-0,0
-0.10814,0.014822,5.4226,0,-0
-0.21124,0.0040581,0.21805,0,0
-0.10973,0.011162,2.7487,0,-0
0.17459,0.0001392,0.30134,0,-0
-0.17459,-4.9576e-05,-0.30134,0,-0
0.06718,0.0025983,5.3111,0,0
0.10425,0.012058,3.8856,0,0
-0.020445,0.0001054,-0.16713,0,0
-0.19079,0.0046771,-4.5205,0,-0
-0.089465,0.00056749,-0.28815,0,0
-0.12212,0.015675,-2.1258,0,-0
0.056505,-0.00033877,-0.0232,0,-0
-0.017593,0.03339,0.023258,0,0
-0.094824,0.00013368,-0.011424,0,0
0.036072,0.00061335,0.24978,0,0
0.10418,0.00024008,0.35604,0,0
-0.012444,-0.0015393,4.8869,0,0
0.084348,0.013062,-4.8875,-0,0
0.011899,0.00046319,0.42539,0,0
0.013134,0.00018718,5.1678,0,0
-0.090608,0.00039489,-3.362,0,-0
-0.036921,-2.9829e-05,-5.6755,0,0
-0.01717,0.19126,0.5281,0,0
0.095286,0.0045686,-2.8737,0,0
-0.16188,0.00056466,-0.19278,0,-0
-0.14507,0.0028439,-0.54547,0,-0
0.083328,0.029681,1.9943,0,-0
-0.040157,0.059904,2.2557,0,0
0.027361,5.1112e-05,0.22135,-0,0
0.043843,0.00031644,0.21152,0,-0
0.085006,0.00076214,-2.601,0,0
-0.017984,6.5866e-05,-0.013621,0,-0
0.017984,0.0017541,-0.013621,0,0
0.03827,0.0063245,5.034,0,0
0.057109,0.0029164,5.0361,0,0
0.070075,0.0083232,4.9498,-0,0
0.2521,0.0047747,0.61553,0,0
-0.0098836,-2.3403e-05,0.52315,0,0
0.16971,0.0047806,2.5019,0,0
0.028399,0.0043065,2.117,0,0
-0.031075,0.00027001,-0.19913,-0,-0
-0.0093151,0.00061357,-2.1441,-0,-0
0.10528,0.0045659,2.1445,0,0
0.04816,0.0038777,4.2066,0,-0
0.054552,0.0051676,2.3814,-0,0
0.077082,0.0187,-2.3823,-0,0
0.10715,-6.3473e-05,-0.82779,0,-0
-0.039531,0.020257,-4.6122,-0,-0
-0.087323,0.0010023,2.3707,-0,-0
-0.11955,0.0075597,-2.8577,-0,-0
0.0093432,-0.00053513,-4.5521,0,0
-0.017991,0.0055166,4.552,0,0
0.062264,0.0032785,-2.9229,0,0
-0.046228,0.0098917,1.9557,0,-0
-0.046262,0.0027355,-2.1165,0,-0
0.017482,0.0035708,-5.2273,0,0
-0.044497,0.0075582,5.2271,0,-0
0.044978,0.0034927,5.6685,0,-0
0.025201,0.0014332,-5.6688,0,0
-0.028495,0.0005753,5.6689,-0,-0
0.053424,0.003802,-0.55467,0,0
-0.23213,0.007036,0.55501,0,-0
-0.07478,0.00023212,0.21884,0,-0
0.096319,0.00024759,0.06899,0,0
0.0058009,-0.0080809,2.859,0,0
0.027454,0.00017431,-0.08761,0,0
-0.027429,-7.3867e-05,0.4408,0,0
-0.016105,0.00026253,0.66669,0,-0
-0.04419,0.0010382,-0.9458,0,-0
-0.078179,0.0089718,2.1872,0,-0
0.010967,1.4043e-05,0.41518,0,-0
-0.010967,-0.00013903,0.41518,0,0
0.0088415,0.00020904,1.1186,0,0
-0.081435,0.0028273,4.8903,-0,-0
-0.017281,0.0036918,0.40534,0,-0
0.055377,4.0464e-05,0.08399,0,0
-0.011439,0.00028432,0.26959,0,-0
0.01056,-6.0099e-05,-0.25988,0,-0
-0.02217,-0.00016589,-0.61201,0,-0
0.0073311,0.00041445,1.3493,0,0
0.10567,0.0036699,-2.6927,0,0
-0.087992,0.0045416,2.6944,0,-0
-0.021749,4.8409e-05,0.1022,0,-0
-0.018196,0.00020282,0.32287,0,-0
0.018196,0.00013206,-0.32287,0,-0
-0.046877,0.00020066,0.0062958,0,-0
0.046877,0.00051023,0.0062958,0,0
-0.032583,-0.00038186,-5.2312,0,0
0.065704,-0.0018574,-2.9671,0,0
0.055695,0.00098554,-1.8771,0,0
-0.17717,-0.0017178,4.9126,0,0
0.038141,0.0025441,-5.2888,0,0
-0.095359,0.0077033,5.7357,-0,-0
0.024995,-3.9097e-05,0.30086,0,-0
-0.18991,0.005196,4.4444,0,-0
0.027504,6.5999e-05,-0.12102,0,0
0.12477,0.021825,2.1912,0,0
-0.01251,0.00017329,0.64185,0,-0
0.068928,0.0028941,2.5558,0,0
-0.048435,0.00042481,-4.7712,0,-0
-0.059381,0.0037653,-5.0261,0,-0
0.095479,0.0041778,2.544,0,0
-0.010279,6.3674e-05,-0.39954,0,0
0.010279,0.00027551,0.39954,0,0
-0.0085357,0.0005597,-3.8551,0,-0
0.28475,-0.0030711,-0.33251,0,-0
0.15021,0.0087115,-2.0466,0,0
0.010706,0.00024623,0.5417,0,0
-0.053246,0.00021223,-5.4511,0,0
-0.038411,0.0011101,2.506,0,-0
0.043565,0.068721,2.5834,0,-0
0.15231,0.004034,2.3996,0,0
-0.13337,0.003869,2.4032,0,0
0.035622,0.00036006,0.37995,0,0
0.026799,0.0017006,-4.2715,0,0
0.015804,4.7855e-05,0.22741,0,-0
0.28817,-0.00051429,-0.96906,0,-0
-0.0066632,0.14566,-2.3539,0,0
-0.038982,0.00016847,-0.88238,0,-0
0.15919,0.0021113,4.7959,-0,0
0.33479,0.0019409,-0.2796,0,0
-0.26309,0.0024919,0.27975,0,-0
-0.011634,0.0041842,-0.016159,0,0
0.033887,0.0018428,-2.9073,-0,0
0.023687,0.017108,4.9392,0,-0
0.038619,0.0001627,-0.11455,0,-0
-0.080312,0.015315,3.6629,0,-0
0.018703,0.00029907,-0.46639,-0,0
-0.057831,0.0041955,-0.49294,0,0
-0.01448,0.00014205,0.17699,0,-0
0.01448,5.5186e-05,-0.17699,0,-0
0.063773,-0.0042883,5.8598,0,-0
-0.0023055,0.00012885,5.7264,0,0
-0.19486,0.042084,1.5806,0,-0
-0.082298,-0.00022115,0.87738,0,0
0.044095,-6.9202e-05,3.0946,0,-0
0.021868,0.00014447,0.33076,0,-0
-0.021868,0.00031341,-0.33076,0,-0
0.040155,8.0604e-05,0.035409,0,-0
-0.059606,0.00048677,0.03619,0,-0
-0.0046834,0.18847,-2.5935,0,0
0.013528,-4.8704e-05,0.10105,0,-0
0.052588,0.00029434,1.0123,-0,0
-0.30325,0.0065669,1.0126,-0,-0
-0.010934,0.06796,2.9186,0,0
-0.069032,0.00014695,-0.17492,0,0
-0.022381,0.00011853,-0.36646,0,-0
